#Longitud de onda =  476  nm				Anchura de pulso =  150  nm
 Iteracion  E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  5243.0     0.000333    -0.000298   -5.494698e-04   5.883593e-04   -3.397663e-12     1.395668e-11     -2.158201e-12       8.076509e-12   
  5244.0     0.000526    -0.001214   -9.714640e-04   2.552827e-03   -8.013383e-13     7.427637e-12     -7.404765e-13       4.671367e-12   
  5245.0     0.000536    -0.001643   -1.000761e-03   3.478862e-03    1.862197e-12    -1.450654e-12      1.664490e-12      -3.888605e-12   
  5246.0     0.000505    -0.002023   -7.084681e-04   3.332219e-03    3.965736e-12    -1.073302e-11      2.717560e-12      -9.473292e-12   
  5247.0     0.000311    -0.001827   -7.009244e-05   1.684521e-03    4.625802e-12    -1.681939e-11      1.357127e-12      -6.745037e-12   
  5248.0    -0.000198    -0.000258    8.186588e-04  -1.515353e-03    2.862898e-12    -1.463950e-11     -1.148280e-12       1.599039e-12   
  5249.0    -0.000823     0.002272    1.502150e-03  -4.837850e-03   -1.167686e-12    -2.316490e-12     -2.517671e-12       7.811494e-12   
  5250.0    -0.001034     0.003850    1.358787e-03  -5.730137e-03   -5.314281e-12     1.428763e-11     -1.715152e-12       6.913510e-12   
  5251.0    -0.000473     0.002701    1.959812e-04  -2.644972e-03   -6.473678e-12     2.355338e-11      1.947142e-13       1.114412e-12   
  5252.0     0.000566    -0.000795   -1.346689e-03   2.976004e-03   -3.158777e-12     1.701805e-11      1.360333e-12      -3.410739e-12   
  5253.0     0.001270    -0.003977   -2.131085e-03   7.171917e-03    2.735839e-12    -2.305616e-12      1.082665e-12      -3.349088e-12   
  5254.0     0.001012    -0.004139   -1.438017e-03   6.504533e-03    6.982838e-12    -2.075428e-11      2.845217e-13      -1.092996e-12   
  5255.0    -0.000031    -0.001077    3.376734e-04   1.113203e-03    6.343576e-12    -2.454987e-11      1.459638e-13      -8.499704e-13   
  5256.0    -0.000997     0.002615    1.913063e-03  -5.118605e-03    1.300415e-12    -1.114522e-11      5.975794e-13      -2.955396e-12   
  5257.0    -0.001106     0.003891    2.133753e-03  -7.636679e-03   -4.315023e-12     8.835146e-12      4.622807e-13      -3.263769e-12   
  5258.0    -0.000362     0.002006    8.981732e-04  -4.859157e-03   -6.499020e-12     2.073466e-11     -9.106726e-13       1.459602e-12   
  5259.0     0.000509    -0.000996   -8.179607e-04   7.953975e-04   -4.199675e-12     1.762916e-11     -2.473071e-12       8.399561e-12   
  5260.0     0.000778    -0.002434   -1.810163e-03   5.196868e-03    2.855892e-13     4.402810e-12     -2.310665e-12       1.028936e-11   
  5261.0     0.000373    -0.001517   -1.567821e-03   5.816509e-03    3.649825e-12    -8.308160e-12      2.159122e-13       2.927958e-12   
  5262.0    -0.000162     0.000233   -4.954795e-04   3.153655e-03    4.228268e-12    -1.336999e-11      3.342419e-12      -9.191144e-12   
  5263.0    -0.000300     0.000884    6.112632e-04  -4.977247e-04    2.649270e-12    -1.097477e-11      4.237685e-12      -1.575673e-11   
  5264.0    -0.000052     0.000139    1.215761e-03  -3.196626e-03    4.513994e-13    -5.192817e-12      1.698346e-12      -1.004704e-11   
  5265.0     0.000142    -0.000617    1.235128e-03  -4.284061e-03   -1.443365e-12     1.163297e-12     -2.469619e-12       4.215974e-12   
  5266.0    -0.000018    -0.000141    7.947670e-04  -3.771934e-03   -2.851962e-12     7.455989e-12     -4.888977e-12       1.561710e-11   
  5267.0    -0.000335     0.001130    5.172063e-06  -1.629482e-03   -3.441988e-12     1.223877e-11     -3.595236e-12       1.508109e-11   
  5268.0    -0.000359     0.001573   -9.450177e-04   1.846708e-03   -2.426474e-12     1.176388e-11      2.634105e-13       3.676722e-12   
  5269.0     0.000060     0.000313   -1.603899e-03   5.172775e-03    4.573156e-13     3.340546e-12      3.573317e-12      -9.003193e-12   
  5270.0     0.000545    -0.001610   -1.407208e-03   5.948225e-03    3.841510e-12    -9.759645e-12      4.033584e-12      -1.375578e-11   
  5271.0     0.000575    -0.002232   -2.007780e-04   2.748219e-03    5.186520e-12    -1.839238e-11      1.888638e-12      -9.109388e-12   
  5272.0     0.000061    -0.000786    1.378039e-03  -2.993038e-03    2.904617e-12    -1.456768e-11     -8.102659e-13      -6.699444e-13   
  5273.0    -0.000517     0.001379    2.198010e-03  -7.343645e-03   -1.801519e-12     5.501049e-13     -2.314342e-12       5.445367e-12   
  5274.0    -0.000597     0.002141    1.519092e-03  -6.788629e-03   -5.469383e-12     1.602763e-11     -2.412147e-12       7.594569e-12   
  5275.0    -0.000121     0.000827   -2.928447e-04  -1.334015e-03   -5.171254e-12     1.977401e-11     -1.822918e-12       7.502391e-12   
  5276.0     0.000401    -0.001084   -1.944093e-03   5.145655e-03   -1.107048e-12     8.976174e-12     -8.983608e-13       5.931210e-12   
  5277.0     0.000433    -0.001559   -2.220038e-03   7.902541e-03    3.491784e-12    -7.422178e-12      6.358729e-13       1.312864e-12   
  5278.0    -0.000012    -0.000198   -9.636659e-04   5.121449e-03    5.141914e-12    -1.664174e-11      2.663693e-12      -6.766918e-12   
  5279.0    -0.000398     0.001340    8.352025e-04  -7.953678e-04    3.005036e-12    -1.293978e-11      3.892332e-12      -1.397248e-11   
  5280.0    -0.000259     0.001180    1.890252e-03  -5.457781e-03   -7.209375e-13    -1.435520e-12      2.686081e-12      -1.323313e-11   
  5281.0     0.000271    -0.000658    1.620623e-03  -6.044893e-03   -3.059680e-12     7.900997e-12     -1.027938e-12      -1.816956e-12   
  5282.0     0.000588    -0.002172    4.513618e-04  -3.050646e-03   -2.823231e-12     9.423888e-12     -4.896607e-12       1.375709e-11   
  5283.0     0.000265    -0.001497   -7.202547e-04   9.009571e-04   -1.115890e-12     5.267629e-12     -5.699972e-12       2.136046e-11   
  5284.0    -0.000449     0.001010   -1.274432e-03   3.514117e-03    3.142779e-13     9.271764e-13     -2.232184e-12       1.350974e-11   
  5285.0    -0.000846     0.002970   -1.156694e-03   4.129107e-03    8.528300e-13    -1.081915e-12      3.235268e-12      -5.111689e-12   
  5286.0    -0.000475     0.002342   -6.189989e-04   3.164686e-03    1.102681e-12    -2.507462e-12      6.559907e-12      -2.057718e-11   
  5287.0     0.000375    -0.000473    1.202062e-04   1.045045e-03    1.544757e-12    -5.137966e-12      5.156390e-12      -2.112662e-11   
  5288.0     0.000938    -0.002963    8.930239e-04  -1.872979e-03    1.622487e-12    -7.027743e-12      1.662175e-13      -6.876771e-12   
  5289.0     0.000711    -0.002940    1.390155e-03  -4.533621e-03    4.453714e-13    -4.265200e-12     -4.588122e-12       1.084048e-11   
  5290.0    -0.000073    -0.000587    1.188726e-03  -5.091926e-03   -1.741659e-12     3.543560e-12     -5.824934e-12       1.940899e-11   
  5291.0    -0.000709     0.001885    1.487669e-04  -2.321166e-03   -3.228666e-12     1.083357e-11     -3.246737e-12       1.471487e-11   
  5292.0    -0.000712     0.002489   -1.218244e-03   2.668397e-03   -2.351179e-12     1.052337e-11      7.778236e-13       2.485567e-12   
  5293.0    -0.000225     0.001237   -1.939001e-03   6.503266e-03    6.203895e-13     1.396175e-12      3.555437e-12      -8.385287e-12   
  5294.0     0.000233    -0.000286   -1.336949e-03   6.007179e-03    3.340915e-12    -9.512169e-12      4.014772e-12      -1.296646e-11   
  5295.0     0.000338    -0.000824    2.888046e-04   1.087062e-03    3.425544e-12    -1.282538e-11      2.716743e-12      -1.159464e-11   
  5296.0     0.000227    -0.000633    1.771603e-03  -4.764781e-03    7.487368e-13    -5.663585e-12      6.009215e-13      -6.325745e-12   
  5297.0     0.000204    -0.000736    1.987150e-03  -7.149688e-03   -2.341578e-12     5.453066e-12     -1.780135e-12       1.710610e-12   
  5298.0     0.000292    -0.001319    7.909866e-04  -4.386158e-03   -3.207052e-12     1.076937e-11     -3.844332e-12       1.089168e-11   
  5299.0     0.000192    -0.001300   -8.679817e-04   1.172687e-03   -1.369186e-12     6.483825e-12     -4.424695e-12       1.667840e-11   
  5300.0    -0.000284     0.000288   -1.760949e-03   5.272443e-03    1.191428e-12    -2.155083e-12     -2.381293e-12       1.328154e-11   
  5301.0    -0.000840     0.002693   -1.371372e-03   5.299511e-03    2.112174e-12    -6.673020e-12      1.883613e-12      -4.292827e-13   
  5302.0    -0.000876     0.003666   -1.940808e-04   2.041172e-03    9.306685e-13    -3.857632e-12      5.799586e-12      -1.690729e-11   
  5303.0    -0.000117     0.001633    8.318739e-04  -1.613277e-03   -7.144656e-13     1.768423e-12      6.191267e-12      -2.377234e-11   
  5304.0     0.000958    -0.002346    1.131176e-03  -3.381719e-03   -1.013817e-12     3.563622e-12      2.066845e-12      -1.392540e-11   
  5305.0     0.001438    -0.005070    7.963168e-04  -3.049438e-03    9.900491e-14     6.086031e-14     -3.988709e-12       7.026592e-12   
  5306.0     0.000802    -0.003985    2.487491e-04  -1.710483e-03    1.057216e-12    -3.881898e-12     -7.501895e-12       2.387470e-11   
  5307.0    -0.000532     0.000339   -2.393772e-04  -1.894821e-04    5.505113e-13    -2.966648e-12     -5.709558e-12       2.382278e-11   
  5308.0    -0.001507     0.004512   -6.399296e-04   1.439155e-03   -9.521545e-13     2.358913e-12      8.140779e-14       7.065348e-12   
  5309.0    -0.001346     0.005245   -9.018796e-04   2.983228e-03   -1.721734e-12     6.278946e-12      5.542309e-12      -1.354284e-11   
  5310.0    -0.000214     0.002157   -7.884720e-04   3.427693e-03   -7.265850e-13     4.076729e-12      6.856112e-12      -2.327176e-11   
  5311.0     0.000967    -0.002103   -1.189090e-04   1.686538e-03    1.155372e-12    -2.491724e-12      3.597979e-12      -1.694103e-11   
  5312.0     0.001347    -0.004354    8.460213e-04  -1.820966e-03    2.024367e-12    -6.882109e-12     -1.404954e-12      -1.322855e-12   
  5313.0     0.000813    -0.003488    1.410155e-03  -4.737584e-03    9.896621e-13    -4.716268e-12     -4.720733e-12       1.215358e-11   
  5314.0    -0.000076    -0.000860    9.976878e-04  -4.483605e-03   -8.719419e-13     1.564222e-12     -4.846181e-12       1.651381e-11   
  5315.0    -0.000695     0.001469   -2.305549e-04  -7.503908e-04   -1.677739e-12     5.410507e-12     -2.589874e-12       1.224874e-11   
  5316.0    -0.000838     0.002534   -1.370968e-03   3.774141e-03   -7.531916e-13     3.260971e-12      3.667449e-13       3.676130e-12   
  5317.0    -0.000663     0.002599   -1.501156e-03   5.492103e-03    6.993877e-13    -1.754131e-12      2.836031e-12      -5.554141e-12   
  5318.0    -0.000330     0.002007   -5.025155e-04   3.037386e-03    9.979665e-13    -3.540596e-12      4.209870e-12      -1.305327e-11   
  5319.0     0.000170     0.000525    8.096144e-04  -1.490357e-03   -1.104896e-13    -4.777349e-14      3.887493e-12      -1.574678e-11   
  5320.0     0.000793    -0.001921    1.398981e-03  -4.417658e-03   -1.161010e-12     4.280062e-12      1.398653e-12      -1.019907e-11   
  5321.0     0.001192    -0.004176    9.009612e-04  -3.724101e-03   -6.572291e-13     3.496423e-12     -2.596740e-12       3.349770e-12   
  5322.0     0.000889    -0.004199   -1.341928e-04  -5.705796e-04    1.117065e-12    -2.792651e-12     -5.807585e-12       1.779481e-11   
  5323.0    -0.000189    -0.000992   -8.270173e-04   2.146678e-03    2.222541e-12    -8.232798e-12     -5.577814e-12       2.233915e-11   
  5324.0    -0.001404     0.003770   -7.655766e-04   2.571657e-03    1.115430e-12    -6.155114e-12     -1.275246e-12       1.129823e-11   
  5325.0    -0.001777     0.006489   -2.507632e-04   1.235665e-03   -1.529464e-12     2.950581e-12      4.492184e-12      -9.269436e-12   
  5326.0    -0.000839     0.004586    1.560784e-04  -7.756022e-05   -3.253672e-12     1.103302e-11      7.469535e-12      -2.457416e-11   
  5327.0     0.000832    -0.000961    2.259797e-04  -4.055107e-04   -2.203770e-12     1.006994e-11      5.172176e-12      -2.262554e-11   
  5328.0     0.001981    -0.006054    1.733722e-04  -3.255068e-04    9.288199e-13     1.404109e-13     -8.585401e-13      -4.492880e-12   
  5329.0     0.001702    -0.006776    2.532800e-04  -7.633662e-04    3.440322e-12    -1.028118e-11     -6.145948e-12       1.618689e-11   
  5330.0     0.000209    -0.002653    3.809748e-04  -1.525326e-03    3.142204e-12    -1.223573e-11     -6.887693e-12       2.434348e-11   
  5331.0    -0.001353     0.003045    2.395361e-04  -1.398845e-03    3.811628e-13    -4.533117e-12     -2.924378e-12       1.539969e-11   
  5332.0    -0.001868     0.006150   -2.606528e-04   2.567138e-04   -2.405422e-12     5.681859e-12      2.458534e-12      -2.280032e-12   
  5333.0    -0.001111     0.004910   -7.430125e-04   2.344662e-03   -3.042689e-12     1.012819e-11      5.467263e-12      -1.558801e-11   
  5334.0     0.000215     0.000904   -6.878595e-04   2.838232e-03   -1.477863e-12     6.775663e-12      4.679513e-12      -1.719994e-11   
  5335.0     0.001174    -0.002831   -1.006002e-05   8.927314e-04    5.746588e-13     3.217633e-13      1.492660e-12      -9.265132e-12   
  5336.0     0.001317    -0.004324    7.527307e-04  -2.008393e-03    1.552934e-12    -3.692224e-12     -1.694375e-12       1.192687e-12   
  5337.0     0.000811    -0.003563    9.080599e-04  -3.279807e-03    1.385211e-12    -4.183609e-12     -3.427219e-12       8.859844e-12   
  5338.0     0.000062    -0.001531    2.928044e-04  -1.737465e-03    9.845239e-13    -3.826524e-12     -3.567016e-12       1.223602e-11   
  5339.0    -0.000647     0.000971   -5.361802e-04   1.174893e-03    7.917584e-13    -4.180397e-12     -2.411102e-12       1.119791e-11   
  5340.0    -0.001146     0.003366   -8.298419e-04   2.765874e-03    2.432095e-13    -3.139693e-12     -1.258525e-13       5.086576e-12   
  5341.0    -0.001204     0.004648   -3.728248e-04   1.727911e-03   -1.197111e-12     1.921152e-12      2.761305e-12      -5.425715e-12   
  5342.0    -0.000587     0.003503    3.293659e-04  -6.547406e-04   -2.785731e-12     9.128074e-12      4.759018e-12      -1.545073e-11   
  5343.0     0.000588    -0.000326    5.862165e-04  -1.928907e-03   -2.782455e-12     1.190717e-11      4.058946e-12      -1.729929e-11   
  5344.0     0.001654    -0.004875    2.188551e-04  -1.005527e-03   -2.952716e-13     5.200070e-12      3.059328e-13      -6.982134e-12   
  5345.0     0.001747    -0.006773   -3.002802e-04   8.360080e-04    3.254028e-12    -7.988063e-12     -4.326068e-12       1.018651e-11   
  5346.0     0.000567    -0.003942   -3.868405e-04   1.453866e-03    4.906732e-12    -1.733996e-11     -6.345501e-12       2.177136e-11   
  5347.0    -0.001186     0.002151    2.715859e-05   1.864060e-04    2.803770e-12    -1.393498e-11     -3.822028e-12       1.800098e-11   
  5348.0    -0.002218     0.007126    4.426602e-04  -1.478309e-03   -1.808326e-12     9.780811e-13      1.648686e-12       7.679779e-13   
  5349.0    -0.001680     0.007093    3.570427e-04  -1.576788e-03   -5.338632e-12     1.600510e-11      5.961915e-12      -1.699564e-11   
  5350.0     0.000081     0.001952   -1.774037e-04   1.575634e-04   -4.891461e-12     1.911586e-11      5.845787e-12      -2.181255e-11   
  5351.0     0.001753    -0.004423   -6.023343e-04   1.972012e-03   -8.087226e-13     8.031053e-12      1.580340e-12      -1.081639e-11   
  5352.0     0.002125    -0.007359   -4.513007e-04   1.953270e-03    3.657284e-12    -8.110077e-12     -3.363302e-12       6.449674e-12   
  5353.0     0.001032    -0.005091    1.496938e-04   5.749683e-05    5.186059e-12    -1.703423e-11     -5.359284e-12       1.681658e-11   
  5354.0    -0.000611     0.000182    6.128970e-04  -1.853452e-03    3.064745e-12    -1.350651e-11     -3.506611e-12       1.435849e-11   
  5355.0    -0.001635     0.004523    5.024823e-04  -1.971509e-03   -6.394597e-13    -2.250615e-12      1.298414e-13       3.664910e-12   
  5356.0    -0.001515     0.005444   -2.845146e-05  -3.755258e-04   -3.215712e-12     7.836230e-12      2.749478e-12      -6.158207e-12   
  5357.0    -0.000586     0.003264   -4.322159e-04   1.190324e-03   -3.481538e-12     1.143057e-11      3.131741e-12      -9.724406e-12   
  5358.0     0.000445    -0.000031   -3.595143e-04   1.263551e-03   -2.087789e-12     9.186144e-12      1.982427e-12      -7.985987e-12   
  5359.0     0.001079    -0.002706    6.133922e-07   1.635843e-04   -2.192725e-13     4.211760e-12      5.248094e-13      -4.369267e-12   
  5360.0     0.001195    -0.004043    1.876219e-04  -5.628429e-04    1.526013e-12    -1.820421e-12     -7.690416e-13      -2.766685e-13   
  5361.0     0.000837    -0.003803    1.940627e-05  -4.411940e-05    2.943194e-12    -8.334866e-12     -1.993347e-12       4.787203e-12   
  5362.0     0.000068    -0.001759   -2.060986e-04   8.704337e-04    3.418365e-12    -1.289150e-11     -2.807638e-12       9.671682e-12   
  5363.0    -0.000902     0.001756   -8.872846e-05   6.458534e-04    2.009083e-12    -1.096682e-11     -2.243750e-12       1.029005e-11   
  5364.0    -0.001564     0.005068    3.499665e-04  -9.769439e-04   -1.308831e-12    -4.900763e-13      1.509949e-13       3.463276e-12   
  5365.0    -0.001337     0.005683    6.163196e-04  -2.379289e-03   -4.694249e-12     1.348469e-11      3.154553e-12      -7.998130e-12   
  5366.0    -0.000114     0.002337    2.729546e-04  -1.679267e-03   -5.365353e-12     2.044578e-11      4.369870e-12      -1.553907e-11   
  5367.0     0.001402    -0.003269   -5.114709e-04   1.067613e-03   -2.048342e-12     1.292994e-11      2.337581e-12      -1.187604e-11   
  5368.0     0.002086    -0.007133   -1.023693e-03   3.526945e-03    3.340678e-12    -5.546159e-12     -1.753266e-12       1.499662e-12   
  5369.0     0.001292    -0.006035   -6.843298e-04   3.201555e-03    6.766131e-12    -2.155590e-11     -4.713178e-12       1.431016e-11   
  5370.0    -0.000496    -0.000448    3.269379e-04  -2.056208e-05    5.339392e-12    -2.229708e-11     -4.061289e-12       1.604563e-11   
  5371.0    -0.001961     0.005525    1.164199e-03  -3.515118e-03   -7.671375e-14    -6.628779e-12     -3.108892e-13       5.403537e-12   
  5372.0    -0.001997     0.007399    1.079974e-03  -4.254885e-03   -5.410065e-12     1.357044e-11      3.422002e-12      -8.484241e-12   
  5373.0    -0.000621     0.003963    1.261826e-04  -1.600982e-03   -6.705598e-12     2.321503e-11      4.191783e-12      -1.435345e-11   
  5374.0     0.001076    -0.001889   -8.940203e-04   2.156136e-03   -3.290572e-12     1.620410e-11      1.758342e-12      -8.698278e-12   
  5375.0     0.001863    -0.005768   -1.166554e-03   3.967455e-03    1.960029e-12    -6.699461e-13     -1.468708e-12       2.043178e-12   
  5376.0     0.001329    -0.005345   -5.701178e-04   2.719073e-03    5.251099e-12    -1.464769e-11     -2.851394e-12       8.467729e-12   
  5377.0     0.000066    -0.001745    3.093623e-04  -1.036884e-04    4.830137e-12    -1.749171e-11     -1.834797e-12       6.904014e-12   
  5378.0    -0.000972     0.002056    7.910697e-04  -2.153879e-03    1.774723e-12    -1.019540e-11      6.663847e-15       1.397806e-12   
  5379.0    -0.001247     0.003862    6.803348e-04  -2.373304e-03   -1.566135e-12     6.113952e-13      9.119222e-13      -1.956738e-12   
  5380.0    -0.000861     0.003462    2.791134e-04  -1.441410e-03   -3.542501e-12     9.109591e-12      6.481983e-13      -1.508128e-12   
  5381.0    -0.000208     0.001808   -6.253381e-05  -4.553198e-04   -3.795218e-12     1.303186e-11      2.896281e-13      -5.160647e-13   
  5382.0     0.000428    -0.000303   -2.878228e-04   3.582684e-04   -2.554545e-12     1.188604e-11      5.986689e-13      -1.963397e-12   
  5383.0     0.000919    -0.002460   -5.125115e-04   1.415466e-03   -7.306192e-14     5.168484e-12      1.024393e-12      -4.317558e-12   
  5384.0     0.001090    -0.003938   -6.785619e-04   2.542417e-03    2.992540e-12    -6.063592e-12      4.774475e-13      -3.349272e-12   
  5385.0     0.000698    -0.003515   -4.929526e-04   2.543620e-03    5.057360e-12    -1.656489e-11     -1.094162e-12       2.166806e-12   
  5386.0    -0.000260    -0.000597    1.995682e-04   4.342347e-04    4.260958e-12    -1.835253e-11     -2.283396e-12       7.781504e-12   
  5387.0    -0.001279     0.003474    1.038636e-03  -2.930092e-03    2.432657e-13    -7.252769e-12     -1.618973e-12       7.413956e-12   
  5388.0    -0.001569     0.005759    1.297616e-03  -4.911070e-03   -4.726109e-12     1.124054e-11      6.854797e-13       1.105984e-13   
  5389.0    -0.000726     0.004025    5.476077e-04  -3.299378e-03   -6.934402e-12     2.393530e-11      2.642952e-12      -8.007134e-12   
  5390.0     0.000765    -0.000951   -8.001624e-04   1.299414e-03   -4.220787e-12     2.003475e-11      2.362871e-12      -9.327718e-12   
  5391.0     0.001791    -0.005525   -1.700295e-03   5.454403e-03    1.830571e-12     1.004696e-12      1.008464e-14      -2.430648e-12   
  5392.0     0.001507    -0.006060   -1.347486e-03   5.674248e-03    6.778891e-12    -1.933395e-11     -2.244836e-12       6.203890e-12   
  5393.0     0.000102    -0.002082    6.650005e-05   1.538543e-03    6.840014e-12    -2.560916e-11     -2.335870e-12       8.520135e-12   
  5394.0    -0.001328     0.003235    1.454808e-03  -3.775379e-03    2.017363e-12    -1.345911e-11     -3.410590e-13       2.877570e-12   
  5395.0    -0.001695     0.005779    1.744028e-03  -6.159071e-03   -3.943352e-12     7.233375e-12      1.654837e-12      -4.529285e-12   
  5396.0    -0.000823     0.003947    7.681691e-04  -4.007084e-03   -6.701149e-12     2.102001e-11      1.727365e-12      -6.247240e-12   
  5397.0     0.000490    -0.000300   -6.517600e-04   6.717949e-04   -4.722155e-12     1.933483e-11      4.625868e-14      -1.212003e-12   
  5398.0     0.001233    -0.003501   -1.460983e-03   4.265666e-03   -5.310515e-14     5.872919e-12     -1.421947e-12       4.504452e-12   
  5399.0     0.001020    -0.003714   -1.219638e-03   4.596293e-03    3.828048e-12    -8.531534e-12     -1.074785e-12       4.458239e-12   
  5400.0     0.000256    -0.001691   -3.069282e-04   2.220466e-03    4.803481e-12    -1.531085e-11      6.239730e-13      -1.210237e-12   
  5401.0    -0.000395     0.000506    5.702946e-04  -7.592632e-04    3.130001e-12    -1.311838e-11      1.697760e-12      -6.034660e-12   
  5402.0    -0.000618     0.001609    9.776747e-04  -2.711420e-03    3.637246e-13    -5.629733e-12      8.375652e-13      -4.319826e-12   
  5403.0    -0.000545     0.001813    9.095121e-04  -3.278808e-03   -2.156472e-12     3.196015e-12     -1.147895e-12       2.596017e-12   
  5404.0    -0.000387     0.001720    5.235290e-04  -2.680826e-03   -3.735348e-12     1.082331e-11     -2.166557e-12       7.629873e-12   
  5405.0    -0.000143     0.001222   -8.933251e-05  -9.401804e-04   -3.828408e-12     1.457140e-11     -1.063405e-12       5.400171e-12   
  5406.0     0.000288    -0.000206   -8.094291e-04   1.784806e-03   -1.926810e-12     1.112018e-11      1.142584e-12      -2.106308e-12   
  5407.0     0.000766    -0.002267   -1.285452e-03   4.324311e-03    1.628591e-12    -3.037891e-13      2.306837e-12      -7.607854e-12   
  5408.0     0.000871    -0.003405   -1.047032e-03   4.660966e-03    4.953878e-12    -1.428336e-11      1.359395e-12      -6.030991e-12   
  5409.0     0.000312    -0.002119    2.136983e-05   1.639756e-03    5.456847e-12    -2.079829e-11     -6.664595e-13       5.277209e-13   
  5410.0    -0.000642     0.001203    1.331454e-03  -3.319282e-03    2.035820e-12    -1.295994e-11     -1.802383e-12       5.430362e-12   
  5411.0    -0.001240     0.004068    1.878680e-03  -6.628100e-03   -3.370002e-12     5.578805e-12     -1.187469e-12       4.576871e-12   
  5412.0    -0.000900     0.003912    1.070117e-03  -5.307568e-03   -6.785098e-12     2.155821e-11      2.015002e-13       2.302916e-13   
  5413.0     0.000188     0.000589   -6.401093e-04   1.809701e-04   -5.349563e-12     2.226607e-11      8.134350e-13      -2.253226e-12   
  5414.0     0.001148    -0.003230   -1.987026e-03   5.856497e-03    8.452575e-14     6.516614e-12      2.768735e-13      -7.480607e-13   
  5415.0     0.001178    -0.004362   -1.901932e-03   7.322364e-03    5.423059e-12    -1.373502e-11     -3.277965e-13       1.507512e-12   
  5416.0     0.000282    -0.001987   -4.246791e-04   3.436671e-03    6.648412e-12    -2.313629e-11      7.715006e-14       2.842650e-13   
  5417.0    -0.000741     0.001661    1.312087e-03  -2.742696e-03    3.089275e-12    -1.550363e-11      1.121035e-12      -3.948684e-12   
  5418.0    -0.001048     0.003461    2.023385e-03  -6.570274e-03   -2.234143e-12     1.883022e-12      1.295743e-12      -5.865721e-12   
  5419.0    -0.000498     0.002254    1.294407e-03  -5.579989e-03   -5.340992e-12     1.546110e-11     -2.271255e-13      -1.326309e-12   
  5420.0     0.000299    -0.000361   -1.928687e-04  -1.110628e-03   -4.489277e-12     1.676005e-11     -2.322851e-12       6.978237e-12   
  5421.0     0.000636    -0.001885   -1.334614e-03   3.318107e-03   -1.073696e-12     7.741817e-12     -2.783359e-12       1.103365e-11   
  5422.0     0.000370    -0.001372   -1.488539e-03   5.007073e-03    2.147065e-12    -3.315026e-12     -6.191785e-13       5.422739e-12   
  5423.0    -0.000061    -0.000011   -8.016933e-04   3.705005e-03    3.430466e-12    -9.755863e-12      2.610799e-12      -6.350383e-12   
  5424.0    -0.000189     0.000519    1.442664e-04   9.014990e-04    2.852972e-12    -1.041804e-11      4.012618e-12      -1.415019e-11   
  5425.0    -0.000008    -0.000062    8.643716e-04  -1.840645e-03    1.340460e-12    -7.335087e-12      2.087791e-12      -1.051301e-11   
  5426.0     0.000108    -0.000557    1.162965e-03  -3.671120e-03   -4.878093e-13    -1.937498e-12     -1.705896e-12       2.035229e-12   
  5427.0    -0.000082     0.000062    9.842640e-04  -4.063474e-03   -2.335229e-12     5.212774e-12     -4.183081e-12       1.299527e-11   
  5428.0    -0.000369     0.001274    3.062919e-04  -2.482437e-03   -3.506473e-12     1.172399e-11     -3.312181e-12       1.341056e-11   
  5429.0    -0.000339     0.001537   -7.032296e-04   9.721219e-04   -2.875506e-12     1.270296e-11      1.918498e-14       3.695183e-12   
  5430.0     0.000112     0.000134   -1.518623e-03   4.678383e-03   -4.969187e-14     4.825961e-12      2.976363e-12      -7.496443e-12   
  5431.0     0.000583    -0.001786   -1.473921e-03   5.936751e-03    3.515678e-12    -8.559157e-12      3.399904e-12      -1.161949e-11   
  5432.0     0.000565    -0.002263   -3.488824e-04   3.077219e-03    5.099815e-12    -1.781428e-11      1.497447e-12      -7.320203e-12   
  5433.0     0.000004    -0.000628    1.226534e-03  -2.543391e-03    2.980724e-12    -1.449408e-11     -8.246591e-13       9.586923e-14   
  5434.0    -0.000589     0.001645    2.089443e-03  -6.931422e-03   -1.661460e-12     3.709579e-13     -1.972180e-12       4.950131e-12   
  5435.0    -0.000637     0.002358    1.466074e-03  -6.481107e-03   -5.307082e-12     1.569187e-11     -1.846796e-12       6.005319e-12   
  5436.0    -0.000098     0.000849   -2.897808e-04  -1.168339e-03   -4.975093e-12     1.918905e-11     -1.240687e-12       5.347928e-12   
  5437.0     0.000483    -0.001307   -1.879348e-03   5.101441e-03   -8.796967e-13     8.082039e-12     -5.404555e-13       4.051431e-12   
  5438.0     0.000536    -0.001935   -2.089977e-03   7.569552e-03    3.672368e-12    -8.391091e-12      5.651815e-13       6.506251e-13   
  5439.0     0.000052    -0.000526   -7.926265e-04   4.514415e-03    5.136859e-12    -1.712764e-11      2.110149e-12      -5.608552e-12   
  5440.0    -0.000419     0.001268    9.777384e-04  -1.468794e-03    2.715653e-12    -1.238364e-11      3.043958e-12      -1.121996e-11   
  5441.0    -0.000368     0.001450    1.910134e-03  -5.824057e-03   -1.232985e-12     2.233082e-13      1.948689e-12      -1.009399e-11   
  5442.0     0.000128    -0.000158    1.459233e-03  -5.765021e-03   -3.541047e-12     9.942266e-12     -1.213172e-12      -1.844504e-14   
  5443.0     0.000490    -0.001709    1.491241e-04  -2.095414e-03   -2.949836e-12     1.061148e-11     -4.318337e-12       1.291660e-11   
