#Longitud de onda =  618  nm				Anchura de pulso =  150  nm
 Iteracion   E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  5273.0   -1.894760e-04   0.001458    5.854686e-04    -0.007634     -1.283341e-12     9.514238e-13     -9.524512e-13       5.817902e-12   
  5274.0   -1.379311e-04   0.002217    1.532685e-04    -0.006938     -1.788063e-12     1.681892e-11     -7.107545e-13       7.915177e-12   
  5275.0    2.988847e-05   0.000830   -4.175401e-04    -0.001226     -1.012557e-12     2.038139e-11     -2.788264e-13       7.687126e-12   
  5276.0    1.441866e-04  -0.001148   -7.163621e-04     0.005443      4.789890e-13     8.957020e-12      1.894480e-13       5.956914e-12   
  5277.0    9.908287e-05  -0.001615   -5.206137e-04     0.008181      1.553078e-12    -8.021553e-12      6.724191e-13       1.131863e-12   
  5278.0   -3.810330e-05  -0.000189    2.213628e-05     0.005189      1.448668e-12    -1.734353e-11      1.021924e-12      -7.172877e-12   
  5279.0   -1.045801e-04   0.001395    5.152224e-04    -0.000969      3.743952e-13    -1.324596e-11      8.954830e-13      -1.445392e-11   
  5280.0   -2.340674e-05   0.001207    6.293838e-04    -0.005735     -7.570539e-13    -1.214238e-12      9.192075e-14      -1.346592e-11   
  5281.0    1.088438e-04  -0.000702    3.391040e-04    -0.006238     -1.156152e-12     8.382049e-12     -1.043596e-12      -1.533311e-12   
  5282.0    1.263774e-04  -0.002246   -1.062823e-04    -0.003060     -7.528950e-13     9.792767e-12     -1.686643e-12       1.447592e-11   
  5283.0   -1.907872e-05  -0.001517   -4.127938e-04     0.001044     -7.048840e-14     5.355107e-12     -1.179455e-12       2.204347e-11   
  5284.0   -1.918299e-04   0.001083   -4.484694e-04     0.003703      3.743320e-13     8.136262e-13      2.928946e-13       1.362405e-11   
  5285.0   -2.045159e-04   0.003078   -2.691062e-04     0.004269      4.862830e-13    -1.250334e-12      1.698484e-12      -5.711766e-12   
  5286.0   -1.568327e-05   0.002383   -3.950324e-06     0.003209      4.659469e-13    -2.681741e-12      1.945479e-12      -2.148737e-11   
  5287.0    2.147933e-04  -0.000546    2.441480e-04     0.000985      4.150680e-13    -5.335169e-12      8.027753e-13      -2.169114e-11   
  5288.0    2.751891e-04  -0.003094    4.007471e-04    -0.002022      1.974445e-13    -7.193060e-12     -8.826828e-13      -6.704559e-12   
  5289.0    1.069304e-04  -0.003018    3.867595e-04    -0.004718     -2.875692e-13    -4.246427e-12     -1.880638e-12       1.158574e-11   
  5290.0   -1.412326e-04  -0.000552    1.527068e-04    -0.005215     -7.970397e-13     3.835959e-12     -1.558917e-12       2.017738e-11   
  5291.0   -2.599153e-04   0.001994   -2.275717e-04    -0.002288     -8.530993e-13     1.125716e-11     -2.964866e-13       1.501667e-11   
  5292.0   -1.732080e-04   0.002580   -5.300008e-04     0.002869     -2.346882e-13     1.075500e-11      9.542591e-13       2.218333e-12   
  5293.0    1.200229e-05   0.001250   -5.128984e-04     0.006758      6.750959e-13     1.208705e-12      1.460411e-12      -8.962615e-12   
  5294.0    1.343361e-04  -0.000335   -1.301639e-04     0.006137      1.133541e-12    -1.000845e-11      1.135504e-12      -1.350132e-11   
  5295.0    1.346419e-04  -0.000879    3.782379e-04     0.000987      7.113278e-13    -1.324121e-11      3.550387e-13      -1.186525e-11   
  5296.0    7.914035e-05  -0.000664    6.417665e-04    -0.005035     -2.638440e-13    -5.665942e-12     -4.719728e-13      -6.270544e-12   
  5297.0    4.671872e-05  -0.000758    4.549344e-04    -0.007397     -9.713837e-13     5.841133e-12     -1.093988e-12       2.065700e-12   
  5298.0    2.761988e-05  -0.001347   -4.481674e-05    -0.004437     -8.458329e-13     1.119748e-11     -1.309195e-12       1.144500e-11   
  5299.0   -4.456116e-05  -0.001308   -4.845597e-04     0.001342     -8.320551e-14     6.604627e-12     -9.002569e-13       1.719769e-11   
  5300.0   -1.718388e-04   0.000342   -5.586045e-04     0.005525      5.871563e-13    -2.378182e-12      1.468628e-13       1.343784e-11   
  5301.0   -2.404262e-04   0.002806   -2.596692e-04     0.005457      6.205091e-13    -6.973776e-12      1.362529e-12      -8.467557e-13   
  5302.0   -1.248368e-04   0.003760    1.531346e-04     0.002021      1.387152e-13    -3.958938e-12      1.908787e-12      -1.774218e-11   
  5303.0    1.508992e-04   0.001613    3.930946e-04    -0.001761     -2.810698e-13     1.890003e-12      1.198550e-12      -2.449759e-11   
  5304.0    3.813896e-04  -0.002497    3.598657e-04    -0.003543     -2.437636e-13     3.701809e-12     -4.776249e-13      -1.399009e-11   
  5305.0    3.449594e-04  -0.005253    1.551705e-04    -0.003139      8.518808e-14     3.787090e-14     -1.986197e-12       7.742188e-12   
  5306.0    2.228576e-05  -0.004053   -6.253058e-05    -0.001713      2.321960e-13    -4.017492e-12     -2.172994e-12       2.490271e-11   
  5307.0   -3.523869e-04   0.000452   -2.084625e-04    -0.000128     -1.726105e-14    -3.013044e-12     -8.243016e-13       2.443332e-11   
  5308.0   -4.781051e-04   0.004727   -2.725015e-04     0.001542     -3.736234e-13     2.507757e-12      1.099254e-12       6.828612e-12   
  5309.0   -2.486650e-04   0.005401   -2.443180e-04     0.003100     -3.811579e-13     6.494674e-12      2.207787e-12      -1.443028e-11   
  5310.0    1.546323e-04   0.002141   -9.353594e-05     0.003507      4.897960e-14     4.126903e-12      1.774106e-12      -2.416560e-11   
  5311.0    4.233669e-04  -0.002266    1.575385e-04     0.001665      5.097265e-13    -2.686646e-12      2.372520e-13      -1.725888e-11   
  5312.0    3.809217e-04  -0.004536    3.731582e-04    -0.001961      5.231827e-13    -7.149854e-12     -1.256684e-12      -9.449203e-13   
  5313.0    1.036598e-04  -0.003570    3.722620e-04    -0.004923      5.762801e-14    -4.805107e-12     -1.787792e-12       1.288920e-11   
  5314.0   -1.838137e-04  -0.000813    9.746172e-05    -0.004581     -4.298926e-13     1.725376e-12     -1.242577e-12       1.713560e-11   
  5315.0   -3.104111e-04   0.001587   -2.842966e-04    -0.000674     -4.751556e-13     5.644554e-12     -1.613820e-13       1.246923e-11   
  5316.0   -2.615325e-04   0.002650   -4.835005e-04     0.003981     -9.042955e-14     3.338512e-12      8.171603e-13       3.473764e-12   
  5317.0   -1.201511e-04   0.002671   -3.299333e-04     0.005677      2.731755e-13    -1.871340e-12      1.330676e-12      -6.040579e-12   
  5318.0    4.458295e-05   0.002022    6.568585e-05     0.003062      2.365989e-13    -3.674601e-12      1.270126e-12      -1.362655e-11   
  5319.0    2.055824e-04   0.000472    3.942980e-04    -0.001636     -9.049253e-14    -2.143693e-14      6.318337e-13      -1.616797e-11   
  5320.0    3.181040e-04  -0.002044    4.106499e-04    -0.004612     -2.508976e-13     4.429947e-12     -4.367689e-13      -1.021843e-11   
  5321.0    2.891496e-04  -0.004326    1.353577e-04    -0.003821      1.566208e-14     3.554849e-12     -1.472222e-12       3.845384e-12   
  5322.0    5.737185e-05  -0.004280   -1.853331e-04    -0.000519      4.363304e-13    -2.964856e-12     -1.783199e-12       1.860427e-11   
  5323.0   -2.883792e-04  -0.000920   -3.107759e-04     0.002278      4.751494e-13    -8.507830e-12     -9.432877e-13       2.296459e-11   
  5324.0   -5.093387e-04   0.003982   -2.016998e-04     0.002673     -5.806564e-14    -6.237830e-12      6.924090e-13       1.125860e-11   
  5325.0   -3.924322e-04   0.006708   -8.066562e-06     0.001254     -7.242674e-13     3.214898e-12      2.039295e-12      -1.003334e-11   
  5326.0    3.806651e-05   0.004644    1.069607e-04    -0.000115     -8.436782e-13     1.146285e-11      2.047062e-12      -2.557274e-11   
  5327.0    4.883765e-04  -0.001125    1.114710e-04    -0.000446     -1.904067e-13     1.028634e-11      5.944671e-13      -2.314715e-11   
  5328.0    6.106416e-04  -0.006333    8.325669e-05    -0.000354      7.236832e-13    -7.785524e-14     -1.308847e-12      -4.153032e-12   
  5329.0    2.940207e-04  -0.006968    7.956769e-05    -0.000796      1.095384e-12    -1.077509e-11     -2.275749e-12       1.713582e-11   
  5330.0   -2.311233e-04  -0.002620    6.460122e-05    -0.001567      5.828194e-13    -1.260082e-11     -1.639988e-12       2.521424e-11   
  5331.0   -5.773849e-04   0.003270   -2.376466e-05    -0.001413     -3.767428e-13    -4.482538e-12      4.709061e-14       1.560936e-11   
  5332.0   -5.113615e-04   0.006400   -1.594370e-04     0.000308     -9.867159e-13     6.076198e-12      1.526144e-12      -2.793391e-12   
  5333.0   -1.199164e-04   0.005019   -2.182537e-04     0.002447     -8.162728e-13     1.053324e-11      1.849620e-12      -1.639391e-11   
  5334.0    2.953676e-04   0.000824   -1.041663e-04     0.002914     -1.237808e-13     6.910588e-12      1.016492e-12      -1.776261e-11   
  5335.0    4.729956e-04  -0.003020    1.233543e-04     0.000869      4.822348e-13     1.710584e-13     -2.306218e-13      -9.319629e-12   
  5336.0    3.619491e-04  -0.004498    2.749910e-04    -0.002124      6.329549e-13    -3.943775e-12     -1.107078e-12       1.559029e-12   
  5337.0    9.089248e-05  -0.003641    2.059489e-04    -0.003394      4.335334e-13    -4.372234e-12     -1.292709e-12       9.386314e-12   
  5338.0   -1.780159e-04  -0.001498   -3.346699e-05    -0.001753      1.829941e-13    -3.929510e-12     -9.032383e-13       1.268572e-11   
  5339.0   -3.472256e-04   0.001091   -2.335497e-04     0.001267     -1.403463e-14    -4.234372e-12     -1.816932e-13       1.141319e-11   
  5340.0   -3.733429e-04   0.003528   -2.222510e-04     0.002878     -2.759147e-13    -3.107664e-12      6.500937e-13       4.964319e-12   
  5341.0   -2.290924e-04   0.004786   -2.852273e-05     0.001763     -6.235520e-13     2.131570e-12      1.292349e-12      -5.895940e-12   
  5342.0    6.936039e-05   0.003535    1.533441e-04    -0.000714     -7.691167e-13     9.496572e-12      1.333753e-12      -1.608528e-11   
  5343.0    3.969386e-04  -0.000450    1.606398e-04    -0.002010     -3.595518e-13     1.220077e-11      5.334420e-13      -1.772202e-11   
  5344.0    5.360463e-04  -0.005111    1.788901e-05    -0.001027      5.385442e-13     5.121346e-12     -7.926308e-13      -6.846719e-12   
  5345.0    3.286802e-04  -0.006976   -1.048994e-04     0.000883      1.290046e-12    -8.499616e-12     -1.779108e-12       1.088417e-11   
  5346.0   -1.494226e-04  -0.003956   -7.965993e-05     0.001503      1.169130e-12    -1.796180e-11     -1.607894e-12       2.259371e-11   
  5347.0   -5.820182e-04   0.002362    4.788472e-05     0.000176      7.735073e-14    -1.417286e-11     -2.515475e-13       1.834984e-11   
  5348.0   -6.332529e-04   0.007428    1.181999e-04    -0.001538     -1.225105e-12     1.367871e-12      1.360027e-12       3.588512e-13   
  5349.0   -2.305494e-04   0.007271    3.890104e-05    -0.001615     -1.692130e-12     1.676847e-11      2.017686e-12      -1.787613e-11   
  5350.0    3.473535e-04   0.001874   -1.112453e-04     0.000193     -8.972634e-13     1.968120e-11      1.222774e-12      -2.251748e-11   
  5351.0    6.776060e-04  -0.004700   -1.666992e-04     0.002054      5.661285e-13     7.975345e-12     -3.919121e-13      -1.085240e-11   
  5352.0    5.283656e-04  -0.007633   -5.511198e-05     0.002001      1.577441e-12    -8.721974e-12     -1.599433e-12       7.047838e-12   
  5353.0    3.348256e-05  -0.005176    1.216489e-04     0.000021      1.424627e-12    -1.772961e-11     -1.588191e-12       1.756181e-11   
  5354.0   -4.358443e-04   0.000322    1.918350e-04    -0.001941      3.367016e-13    -1.380723e-11     -5.463662e-13       1.473611e-11   
  5355.0   -5.734057e-04   0.004768    9.088160e-05    -0.002030     -8.146743e-13    -2.025243e-12      6.363120e-13       3.512235e-12   
  5356.0   -3.473758e-04   0.005631   -7.681555e-05    -0.000356     -1.283623e-12     8.351744e-12      1.176632e-12      -6.620146e-12   
  5357.0    3.587471e-05   0.003298   -1.525811e-04     0.001257     -9.569819e-13     1.188987e-11      9.419429e-13      -1.015656e-11   
  5358.0    3.316830e-04  -0.000136   -8.667975e-05     0.001310     -2.318547e-13     9.384142e-12      3.272916e-13      -8.195260e-12   
  5359.0    4.187850e-04  -0.002875    2.455078e-05     0.000157      4.514517e-13     4.130389e-12     -2.443345e-13      -4.350916e-12   
  5360.0    3.103977e-04  -0.004196    5.941041e-05    -0.000592      8.864754e-13    -2.115385e-12     -6.221438e-13      -9.039967e-14   
  5361.0    7.538995e-05  -0.003880    8.025137e-06    -0.000048      1.003235e-12    -8.757463e-12     -8.054575e-13       5.098319e-12   
  5362.0   -2.063623e-04  -0.001722   -2.857003e-05     0.000894      6.950770e-13    -1.329173e-11     -7.055319e-13       1.002633e-11   
  5363.0   -4.245446e-04   0.001911    2.737444e-05     0.000650     -8.821165e-14    -1.110701e-11     -1.887583e-13       1.050197e-11   
  5364.0   -4.402074e-04   0.005277    1.214800e-04    -0.001028     -1.061756e-12    -1.797412e-13      6.215985e-13       3.328591e-12   
  5365.0   -1.779799e-04   0.005823    1.174565e-04    -0.002453     -1.573822e-12     1.416467e-11      1.213202e-12      -8.488027e-12   
  5366.0    2.561735e-04   0.002295   -3.971093e-05    -0.001695     -1.060980e-12     2.107966e-11      1.026873e-12      -1.608936e-11   
  5367.0    5.814123e-04  -0.003496   -2.304869e-04     0.001153      3.462443e-13     1.302235e-11      2.647860e-14      -1.206520e-11   
  5368.0    5.316003e-04  -0.007404   -2.574288e-04     0.003660      1.713829e-12    -6.153808e-12     -1.106933e-12       1.863243e-12   
  5369.0    9.219119e-05  -0.006155   -4.834359e-05     0.003266      1.957411e-12    -2.248317e-11     -1.467334e-12       1.498054e-11   
  5370.0   -4.413044e-04  -0.000319    2.443183e-04    -0.000095      7.690553e-13    -2.287069e-11     -7.191523e-13       1.651032e-11   
  5371.0   -6.731325e-04   0.005816    3.652971e-04    -0.003681     -1.030803e-12    -6.409904e-12      5.578208e-13       5.309210e-12   
  5372.0   -4.256620e-04   0.007641    1.930036e-04    -0.004379     -2.103105e-12     1.442523e-11      1.344969e-12      -9.033757e-12   
  5373.0    1.114677e-04   0.003987   -1.394763e-04    -0.001582     -1.668156e-12     2.407800e-11      1.065858e-12      -1.490204e-11   
  5374.0    5.373634e-04  -0.002085   -3.602847e-04     0.002301     -1.123074e-13     1.647658e-11      5.361448e-14      -8.841550e-12   
  5375.0    5.632102e-04  -0.006029   -3.006841e-04     0.004120      1.385037e-12    -1.114640e-12     -8.123631e-13       2.333955e-12   
  5376.0    2.209063e-04  -0.005492   -3.241476e-05     0.002769      1.824106e-12    -1.543234e-11     -9.154085e-13       8.883750e-12   
  5377.0   -2.058463e-04  -0.001704    2.189316e-04    -0.000175      1.087860e-12    -1.808298e-11     -3.748291e-13       7.120310e-12   
  5378.0   -4.336992e-04   0.002222    2.825060e-04    -0.002274     -1.535027e-13    -1.029013e-11      2.108918e-13       1.343530e-12   
  5379.0   -3.769350e-04   0.004034    1.664044e-04    -0.002459     -1.095246e-12     9.636419e-13      4.031372e-13      -2.118862e-12   
  5380.0   -1.435218e-04   0.003554   -4.189597e-07    -0.001460     -1.343279e-12     9.654691e-12      2.686433e-13      -1.613124e-12   
  5381.0    1.075781e-04   0.001799   -1.140617e-04    -0.000426     -9.591215e-13     1.351067e-11      1.426663e-13      -5.599260e-13   
  5382.0    2.792110e-04  -0.000393   -1.650067e-04     0.000413     -1.891812e-13     1.211417e-11      1.646650e-13      -2.036480e-12   
  5383.0    3.343320e-04  -0.002597   -1.799674e-04     0.001489      7.022282e-13     5.031770e-12      1.420730e-13      -4.426044e-12   
  5384.0    2.470729e-04  -0.004071   -1.405012e-04     0.002622      1.373991e-12    -6.568155e-12     -1.295453e-13      -3.365146e-12   
  5385.0    1.285690e-05  -0.003572   -6.675937e-08     0.002583      1.396391e-12    -1.723555e-11     -5.098433e-13       2.351929e-12   
  5386.0   -2.840900e-04  -0.000520    2.145060e-04     0.000378      5.321993e-13    -1.879185e-11     -5.863993e-13       8.079744e-12   
  5387.0   -4.583417e-04   0.003666    3.560395e-04    -0.003082     -8.793268e-13    -7.096875e-12     -1.375731e-13       7.571190e-12   
  5388.0   -3.427937e-04   0.005951    2.615651e-04    -0.005066     -1.926832e-12     1.199737e-11      5.350376e-13      -5.185123e-14   
  5389.0    4.070824e-05   0.004074   -6.949836e-05    -0.003330     -1.735816e-12     2.482876e-11      8.254968e-13      -8.385535e-12   
  5390.0    4.397012e-04  -0.001100   -4.147980e-04     0.001445     -2.547554e-13     2.041626e-11      4.196026e-13      -9.601055e-12   
  5391.0    5.447504e-04  -0.005776   -4.864706e-04     0.005686      1.532608e-12     5.481320e-13     -3.492761e-13      -2.358112e-12   
  5392.0    2.515966e-04  -0.006229   -1.872401e-04     0.005818      2.293222e-12    -2.033295e-11     -7.888749e-13       6.546857e-12   
  5393.0   -2.285224e-04  -0.002042    2.760654e-04     0.001477      1.418645e-12    -2.643182e-11     -5.175014e-13       8.813065e-12   
  5394.0   -5.301290e-04   0.003448    5.470355e-04    -0.004001     -4.483499e-13    -1.351942e-11      1.647233e-13       2.867965e-12   
  5395.0   -4.346264e-04   0.006001    4.161121e-04    -0.006380     -1.922892e-12     7.940730e-12      5.884592e-13      -4.787422e-12   
  5396.0   -4.341631e-05   0.004018   -6.686910e-06    -0.004064     -1.986554e-12     2.194999e-11      3.907600e-13      -6.469074e-12   
  5397.0    3.269138e-04  -0.000409   -3.946832e-04     0.000805     -7.358456e-13     1.984595e-11     -1.433144e-13      -1.185175e-12   
  5398.0    4.192164e-04  -0.003685   -4.796182e-04     0.004478      8.220593e-13     5.697478e-12     -4.158319e-13       4.708849e-12   
  5399.0    2.263818e-04  -0.003839   -2.483614e-04     0.004740      1.644908e-12    -9.172017e-12     -1.594011e-13       4.582546e-12   
  5400.0   -5.468759e-05  -0.001696    9.368073e-05     0.002222      1.387748e-12    -1.596330e-11      2.951468e-13      -1.318961e-12   
  5401.0   -2.248895e-04   0.000585    3.201116e-04    -0.000871      4.431253e-13    -1.344004e-11      4.001405e-13      -6.255600e-12   
  5402.0   -2.315855e-04   0.001704    3.417950e-04    -0.002856     -5.506864e-13    -5.536241e-12      4.075111e-16      -4.391893e-12   
  5403.0   -1.457379e-04   0.001883    2.070023e-04    -0.003388     -1.162073e-12     3.599674e-12     -4.879717e-13       2.784716e-12   
  5404.0   -4.072858e-05   0.001756    2.882819e-06    -0.002720     -1.237663e-12     1.135665e-11     -5.204814e-13       7.909863e-12   
  5405.0    7.099159e-05   0.001219   -2.052809e-04    -0.000892     -7.588135e-13     1.501495e-11     -1.252534e-14       5.489503e-12   
  5406.0    1.872459e-04  -0.000265   -3.503799e-04     0.001916      1.730263e-13     1.123357e-11      5.558869e-13      -2.310082e-12   
  5407.0    2.468867e-04  -0.002375   -3.382062e-04     0.004491      1.187138e-12    -6.670276e-13      6.297843e-13      -7.920215e-12   
  5408.0    1.600639e-04  -0.003505   -1.086141e-04     0.004765      1.652824e-12    -1.500022e-11      1.438640e-13      -6.167322e-12   
  5409.0   -7.499703e-05  -0.002129    2.565602e-04     0.001588      1.078153e-12    -2.144177e-11     -4.271267e-13       6.709523e-13   
  5410.0   -3.094846e-04   0.001316    5.204912e-04    -0.003528     -3.604026e-13    -1.304701e-11     -5.672363e-13       5.691475e-12   
  5411.0   -3.417044e-04   0.004235    4.492922e-04    -0.006866     -1.731397e-12     6.193415e-12     -2.267069e-13       4.715147e-12   
  5412.0   -1.073087e-04   0.004004    3.121596e-05    -0.005398     -1.971495e-12     2.249034e-11      1.868192e-13       1.697474e-13   
  5413.0    2.289065e-04   0.000527   -4.577733e-04     0.000324     -7.813075e-13     2.284291e-11      2.851466e-13      -2.381457e-12   
  5414.0    3.950352e-04  -0.003402   -6.443972e-04     0.006143      1.020289e-12     6.298464e-12      9.935126e-14      -7.893924e-13   
  5415.0    2.515746e-04  -0.004506   -3.649173e-04     0.007545      2.088823e-12    -1.458957e-11     -2.750547e-14       1.546702e-12   
  5416.0   -7.810015e-05  -0.001992    1.829252e-04     0.003431      1.636401e-12    -2.399030e-11      9.989509e-14       2.661353e-13   
  5417.0   -3.174520e-04   0.001786    5.905546e-04    -0.002967      6.259868e-14    -1.575137e-11      2.694937e-13      -4.090338e-12   
  5418.0   -2.852226e-04   0.003603    5.671303e-04    -0.006844     -1.414742e-12     2.355906e-12      1.207363e-13      -5.998715e-12   
  5419.0   -4.603080e-05   0.002301    1.606829e-04    -0.005712     -1.773028e-12     1.624464e-11     -3.660553e-13      -1.242158e-12   
  5420.0    1.731429e-04  -0.000423   -3.090020e-04    -0.001029     -9.373508e-13     1.729623e-11     -7.342444e-13       7.307580e-12   
  5421.0    2.047821e-04  -0.001979   -5.230309e-04     0.003530      3.241310e-13     7.747414e-12     -4.880736e-13       1.135594e-11   
  5422.0    7.825954e-05  -0.001417   -3.915429e-04     0.005201      1.138416e-12    -3.723299e-12      3.267062e-13       5.410951e-12   
  5423.0   -4.818596e-05   0.000006   -6.285590e-05     0.003777      1.163843e-12    -1.025847e-11      1.044187e-12      -6.765781e-12   
  5424.0   -6.682547e-05   0.000550    2.414282e-04     0.000839      6.295620e-13    -1.075797e-11      9.608913e-13      -1.466314e-11   
  5425.0   -1.521207e-05  -0.000058    3.838062e-04    -0.001986     -6.203637e-14    -7.417104e-12      3.771466e-14      -1.068714e-11   
  5426.0    3.268172e-07  -0.000567    3.411796e-04    -0.003828     -6.528194e-13    -1.765502e-12     -9.924429e-13       2.371778e-12   
  5427.0   -5.257861e-05   0.000077    1.485909e-04    -0.004168     -1.001496e-12     5.591747e-12     -1.259072e-12       1.358221e-11   
  5428.0   -9.270288e-05   0.001322   -1.322468e-04    -0.002479     -9.329570e-13     1.217987e-11     -5.388308e-13       1.377991e-11   
  5429.0   -3.130720e-05   0.001571   -3.892755e-04     0.001104     -3.125084e-13     1.298915e-11      5.569510e-13       3.575995e-12   
  5430.0    1.041343e-04   0.000105   -4.626809e-04     0.004889      6.699240e-13     4.696920e-12      1.152590e-12      -7.968887e-12   
  5431.0    1.793225e-04  -0.001868   -2.444261e-04     0.006101      1.404386e-12    -9.115985e-12      8.677499e-13      -1.206155e-11   
  5432.0    9.572704e-05  -0.002327    1.873115e-04     0.003067      1.245647e-12    -1.846584e-11      5.867165e-14      -7.442120e-12   
  5433.0   -8.917617e-05  -0.000610    5.549176e-04    -0.002751      1.292720e-13    -1.475440e-11     -6.101472e-13       2.922211e-13   
  5434.0   -2.043605e-04   0.001734    5.642185e-04    -0.007209     -1.202867e-12     7.467155e-13     -7.657025e-13       5.260717e-12   
  5435.0   -1.362603e-04   0.002437    1.585852e-04    -0.006628     -1.713909e-12     1.645897e-11     -5.157344e-13       6.246762e-12   
  5436.0    5.038731e-05   0.000846   -3.907054e-04    -0.001066     -9.493847e-13     1.977271e-11     -1.539215e-13       5.466825e-12   
  5437.0    1.743020e-04  -0.001382   -6.737191e-04     0.005387      5.204477e-13     8.040739e-12      1.850072e-13       4.053747e-12   
  5438.0    1.220481e-04  -0.002003   -4.709292e-04     0.007829      1.548226e-12    -9.000987e-12      5.223347e-13       5.069512e-13   
  5439.0   -3.776180e-05  -0.000522    6.265467e-05     0.004562      1.374179e-12    -1.781301e-11      7.734722e-13      -5.921534e-12   
  5440.0   -1.313379e-04   0.001330    5.244747e-04    -0.001655      2.374916e-13    -1.263962e-11      6.575658e-13      -1.158818e-11   
  5441.0   -6.590012e-05   0.001494    5.908997e-04    -0.006095     -9.009066e-13     5.136178e-13     -5.615515e-15      -1.024967e-11   
  5442.0    7.356540e-05  -0.000183    2.582073e-04    -0.005930     -1.220937e-12     1.047494e-11     -9.202708e-13       2.565489e-13   
  5443.0    1.204022e-04  -0.001774   -1.947687e-04    -0.002064     -6.746671e-13     1.097667e-11     -1.372870e-12       1.353064e-11   
  5444.0    1.163849e-05  -0.001377   -4.567371e-04     0.002282      1.371448e-13     4.635036e-12     -8.237203e-13       1.844255e-11   
  5445.0   -1.380419e-04   0.000774   -4.090703e-04     0.004443      6.069046e-13    -1.723216e-12      4.901420e-13       9.059870e-12   
  5446.0   -1.562308e-04   0.002454   -1.522747e-04     0.003918      6.000476e-13    -4.261156e-12      1.596905e-12      -8.683655e-12   
  5447.0   -9.435700e-07   0.001765    1.317561e-04     0.001781      3.700460e-13    -4.288798e-12      1.560110e-12      -2.086131e-11   
  5448.0    1.844407e-04  -0.000816    3.155126e-04    -0.000782      1.428656e-13    -4.348416e-12      3.201795e-13      -1.731584e-11   
  5449.0    2.120621e-04  -0.002836    3.516199e-04    -0.003037     -9.902300e-14    -4.000652e-12     -1.189968e-12      -6.645692e-13   
  5450.0    4.211829e-05  -0.002317    2.308007e-04    -0.004224     -4.260568e-13    -6.949005e-13     -1.805290e-12       1.588820e-11   
  5451.0   -1.727342e-04   0.000266   -2.493832e-05    -0.003345     -6.822240e-13     5.563893e-12     -1.094303e-12       1.989354e-11   
  5452.0   -2.369265e-04   0.002499   -3.170429e-04    -0.000084     -5.433622e-13     1.004025e-11      3.287604e-13       9.688978e-12   
  5453.0   -1.010701e-04   0.002444   -4.659016e-04     0.004043      8.898185e-14     7.268536e-12      1.380840e-12      -5.563565e-12   
  5454.0    1.001713e-04   0.000445   -3.213611e-04     0.006074      8.196028e-13    -2.488377e-12      1.401011e-12      -1.471377e-11   
  5455.0    1.907411e-04  -0.001459    7.971127e-05     0.003881      1.012045e-12    -1.174515e-11      5.646963e-13      -1.338713e-11   
  5456.0    1.210545e-04  -0.001715    4.773222e-04    -0.001548      3.945445e-13    -1.203493e-11     -4.369919e-13      -5.233885e-12   
  5457.0   -8.479474e-06  -0.000656    5.610626e-04    -0.006296     -5.926141e-13    -2.258391e-12     -1.019214e-12       3.488491e-12   
  5458.0   -7.493385e-05   0.000239    2.326810e-04    -0.006532     -1.125788e-12     9.478514e-12     -1.027656e-12       9.167344e-12   
  5459.0   -5.964730e-05   0.000191   -2.805976e-04    -0.001857     -7.428255e-13     1.302886e-11     -6.052638e-13       1.113656e-11   
  5460.0   -3.821838e-05  -0.000104   -5.903073e-04     0.004145      2.140825e-13     5.664453e-12      6.465610e-14       8.936787e-12   
  5461.0   -6.149553e-05   0.000406   -4.628980e-04     0.006846      9.098133e-13    -5.498097e-12      7.925057e-13       1.686061e-12   
  5462.0   -7.976932e-05   0.001525   -1.092431e-05     0.004414      7.904877e-13    -1.050601e-11      1.255158e-12      -9.000998e-12   
  5463.0   -7.384451e-06   0.001760    4.102381e-04    -0.000860      6.664341e-14    -5.964884e-12      1.051572e-12      -1.688409e-11   
  5464.0    1.460446e-04   0.000059    5.016458e-04    -0.004799     -5.497023e-13     2.453925e-12      6.746210e-14      -1.447407e-11   
  5465.0    2.421844e-04  -0.002578    2.467290e-04    -0.004877     -5.575792e-13     6.438627e-12     -1.197515e-12      -4.057243e-13   
  5466.0    1.424973e-04  -0.003645   -1.197350e-04    -0.001880     -1.030651e-13     3.380444e-12     -1.817624e-12       1.665872e-11   
  5467.0   -1.245910e-04  -0.001576   -3.369709e-04     0.001463      2.650422e-13    -1.887797e-12     -1.161122e-12       2.329804e-11   
  5468.0   -3.467542e-04   0.002347   -3.139423e-04     0.003074      2.081710e-13    -3.147996e-12      4.570967e-13       1.264344e-11   
  5469.0   -3.079773e-04   0.004807   -1.388055e-04     0.002794     -8.504611e-14     3.410081e-13      1.872665e-12      -8.455176e-12   
  5470.0   -3.011432e-06   0.003437    5.303561e-05     0.001578     -1.821896e-13     3.562228e-12      1.963567e-12      -2.394747e-11   
  5471.0    3.312476e-04  -0.000848    1.885274e-04     0.000090      6.518016e-14     1.935957e-12      6.031055e-13      -2.168738e-11   
  5472.0    4.150438e-04  -0.004528    2.506847e-04    -0.001575      3.500556e-13    -3.182792e-12     -1.190120e-12      -3.631800e-12   
  5473.0    1.751204e-04  -0.004598    2.173714e-04    -0.003031      2.768240e-13    -5.900159e-12     -2.072277e-12       1.601848e-11   
