#Longitud de onda =  497  nm				Anchura de pulso =  125  nm
 Iteracion  E(x,n) real   E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
   194.0    -0.002100    1.690044e-02    0.005621     1.538529e-02    4.641301e-12    -3.273954e-11     -1.544591e-11      -2.755768e-11   
   195.0    -0.005229    1.770765e-02    0.002043     1.559295e-02   -7.963304e-12    -2.907423e-11      2.474262e-12      -3.011917e-11   
   196.0    -0.003603    1.754488e-02   -0.004143     1.646693e-02   -7.028681e-12    -2.720587e-11      1.848298e-11      -3.321787e-11   
   197.0     0.000371    1.660835e-02   -0.008509     1.722328e-02    8.362719e-12    -2.827169e-11      2.032046e-11      -3.405610e-11   
   198.0     0.002233    1.570727e-02   -0.008222     1.712059e-02    2.648458e-11    -3.072132e-11      8.239051e-12      -3.171778e-11   
   199.0    -0.000609    1.555205e-02   -0.004494     1.610438e-02    3.321842e-11    -3.167865e-11     -5.239637e-12      -2.797588e-11   
   200.0    -0.006600    1.612885e-02   -0.001524     1.485400e-02    2.442042e-11    -2.946901e-11     -6.424159e-12      -2.572032e-11   
   201.0    -0.011405    1.671281e-02   -0.002823     1.418857e-02    9.545656e-12    -2.509387e-11      7.395344e-12      -2.639353e-11   
   202.0    -0.011740    1.651036e-02   -0.008137     1.434989e-02    3.301615e-12    -2.134924e-11      2.554265e-11      -2.871195e-11   
   203.0    -0.008275    1.536342e-02   -0.013670     1.479169e-02    1.265283e-11    -2.035829e-11      3.347408e-11      -2.981728e-11   
   204.0    -0.005031    1.388993e-02   -0.015420     1.466271e-02    3.065919e-11    -2.169772e-11      2.576041e-11      -2.783600e-11   
   205.0    -0.005795    1.293373e-02   -0.012706     1.355974e-02    4.263806e-11    -2.278277e-11      1.092586e-11      -2.355933e-11   
   206.0    -0.010735    1.281275e-02   -0.008760     1.188545e-02    3.921617e-11    -2.117551e-11      3.779834e-12      -1.973362e-11   
   207.0    -0.016255    1.303737e-02   -0.007861     1.049243e-02    2.466687e-11    -1.676451e-11      1.209528e-11      -1.859304e-11   
   208.0    -0.018213    1.275252e-02   -0.011525     9.927558e-03    1.307386e-11    -1.186814e-11      2.961354e-11      -1.985316e-11   
   209.0    -0.015637    1.150864e-02   -0.017161     9.948061e-03    1.571540e-11    -9.163258e-12      4.170452e-11      -2.097792e-11   
   210.0    -0.011588    9.668193e-03   -0.020380     9.742184e-03    3.095314e-11    -9.291502e-12      3.859800e-11      -1.948376e-11   
   211.0    -0.010397    8.080476e-03   -0.018915     8.658924e-03    4.571669e-11    -1.029410e-11      2.422023e-11      -1.519693e-11   
   212.0    -0.013746    7.316728e-03   -0.014648     6.794412e-03    4.728003e-11    -9.388793e-12      1.260548e-11      -1.041427e-11   
   213.0    -0.019147    7.156983e-03   -0.011910     4.907998e-03    3.473533e-11    -5.490740e-12      1.511701e-11      -7.816812e-12   
   214.0    -0.022203    6.794635e-03   -0.013583     3.741844e-03    1.979448e-11    -1.994913e-13      3.009775e-11      -8.033555e-12   
   215.0    -0.020598    5.574270e-03   -0.018505     3.355947e-03    1.616600e-11     3.645416e-12      4.440028e-11      -9.079022e-12   
   216.0    -0.016200    3.592099e-03   -0.022518     3.079204e-03    2.711700e-11     4.534391e-12      4.542121e-11      -8.182309e-12   
   217.0    -0.013349    1.611133e-03   -0.022236     2.122162e-03    4.251996e-11     3.648650e-12      3.263919e-11      -4.335612e-12   
   218.0    -0.014888    3.673705e-04   -0.018104     2.973016e-04    4.809372e-11     3.770097e-12      1.807093e-11       7.757928e-13   
   219.0    -0.019565   -9.907236e-05   -0.013993    -1.807164e-03    3.843553e-11     6.730645e-12      1.520719e-11       4.319534e-12   
   220.0    -0.023183   -4.746674e-04   -0.013669    -3.359184e-03    2.194446e-11     1.173023e-11      2.659332e-11       4.917905e-12   
   221.0    -0.022459   -1.535870e-03   -0.017365    -4.036956e-03    1.311449e-11     1.606524e-11      4.150269e-11       3.906974e-12   
   222.0    -0.018037   -3.429845e-03   -0.021571    -4.317018e-03    1.924022e-11     1.760293e-11      4.586641e-11       4.088150e-12   
   223.0    -0.013889   -5.535134e-03   -0.022251    -5.032103e-03    3.373424e-11     1.673106e-11      3.529254e-11       7.124535e-12   
   224.0    -0.013646   -7.031606e-03   -0.018539    -6.602695e-03    4.221432e-11     1.598765e-11      1.911831e-11       1.199363e-11   
   225.0    -0.017244   -7.653781e-03   -0.013527    -8.647090e-03    3.577189e-11     1.770930e-11      1.172468e-11       1.593370e-11   
   226.0    -0.020990   -7.930378e-03   -0.011422    -1.032897e-02    1.918809e-11     2.186666e-11      1.916820e-11       1.700652e-11   
   227.0    -0.020993   -8.687474e-03   -0.013671    -1.112349e-02    6.496517e-12     2.608888e-11      3.356522e-11       1.589210e-11   
   228.0    -0.016777   -1.027589e-02   -0.017634    -1.129595e-02    7.983041e-12     2.785689e-11      4.047003e-11       1.524156e-11   
   229.0    -0.011716   -1.224107e-02   -0.019032    -1.165062e-02    2.066431e-11     2.683349e-11      3.237376e-11       1.719045e-11   
   230.0    -0.009892   -1.374323e-02   -0.015907    -1.278115e-02    3.108967e-11     2.516597e-11      1.571347e-11       2.135638e-11   
   231.0    -0.012287   -1.433668e-02   -0.010432    -1.451674e-02    2.787497e-11     2.547806e-11      4.825718e-12       2.519603e-11   
   232.0    -0.015878   -1.438061e-02   -0.006896    -1.607788e-02    1.230718e-11     2.841986e-11      8.501175e-12       2.638831e-11   
   233.0    -0.016471   -1.469708e-02   -0.007713    -1.679793e-02   -2.871491e-12     3.206116e-11      2.175311e-11       2.500729e-11   
   234.0    -0.012635   -1.579591e-02   -0.011190    -1.673933e-02   -5.375460e-12     3.369635e-11      3.053878e-11       2.344205e-11   
   235.0    -0.007040   -1.739329e-02   -0.013110    -1.663030e-02    5.146127e-12     3.237389e-11      2.499899e-11       2.413797e-11   
   236.0    -0.003947   -1.867625e-02   -0.010679    -1.718054e-02    1.681372e-11     2.978145e-11      8.746005e-12       2.728765e-11   
   237.0    -0.005204   -1.906473e-02   -0.005133    -1.841496e-02    1.668978e-11     2.865524e-11     -4.564504e-12       3.065069e-11   
   238.0    -0.008515   -1.875388e-02   -0.000580    -1.964899e-02    2.937171e-12     3.020669e-11     -4.145150e-12       3.167318e-11   
   239.0    -0.009618   -1.852544e-02   -0.000154    -2.012892e-02   -1.346649e-11     3.298592e-11      7.735602e-12       2.990219e-11   
   240.0    -0.006316   -1.900581e-02   -0.003078    -1.973696e-02   -1.907863e-11     3.425319e-11      1.793797e-11       2.740809e-11   
   241.0    -0.000549   -2.007212e-02   -0.005408    -1.909855e-02   -1.065690e-11     3.256576e-11      1.494006e-11       2.681398e-11   
   242.0     0.003438   -2.096811e-02   -0.003756    -1.899079e-02    1.811730e-12     2.913856e-11     -2.206446e-13       2.880308e-11   
   243.0     0.003122   -2.102037e-02    0.001522    -1.960890e-02    4.584092e-12     2.669213e-11     -1.495183e-11       3.147377e-11   
   244.0     0.000078   -2.027550e-02    0.006659    -2.038247e-02   -6.820937e-12     2.687753e-11     -1.710321e-11       3.215599e-11   
   245.0    -0.001523   -1.945324e-02    0.008035    -2.051511e-02   -2.338863e-11     2.871801e-11     -6.529823e-12       2.995824e-11   
   246.0     0.001103   -1.926004e-02    0.005596    -1.973754e-02   -3.117648e-11     2.954563e-11      4.804837e-12       2.661551e-11   
   247.0     0.006708   -1.971649e-02    0.002886    -1.856143e-02   -2.455273e-11     2.754363e-11      4.284616e-12       2.482866e-11   
   248.0     0.011200   -2.013942e-02    0.003683    -1.779326e-02   -1.152324e-11     2.347716e-11     -9.292947e-12       2.568315e-11   
   249.0     0.011548   -1.979577e-02    0.008405    -1.776940e-02   -6.076590e-12     1.996495e-11     -2.458387e-11       2.761762e-11   
   250.0     0.008665   -1.860367e-02    0.013720    -1.803893e-02   -1.483839e-11     1.898612e-11     -2.858253e-11       2.793003e-11   
   251.0     0.006523   -1.721041e-02    0.015711    -1.779573e-02   -3.076195e-11     2.000063e-11     -1.908672e-11       2.537624e-11   
   252.0     0.008342   -1.637302e-02    0.013602    -1.664859e-02   -3.987912e-11     2.047826e-11     -6.779633e-12       2.136594e-11   
   253.0     0.013498   -1.623474e-02    0.010487    -1.499532e-02   -3.465925e-11     1.833005e-11     -4.930616e-12       1.860708e-11   
   254.0     0.018129   -1.619158e-02    0.010361    -1.364410e-02   -2.119454e-11     1.391462e-11     -1.662245e-11       1.850390e-11   
   255.0     0.018842   -1.547668e-02    0.014305    -1.304361e-02   -1.333080e-11     9.697512e-12     -3.180133e-11       1.981428e-11   
   256.0     0.015964   -1.390072e-02    0.019450    -1.285826e-02   -1.937219e-11     7.890663e-12     -3.698922e-11       1.986018e-11   
   257.0     0.013220   -1.203615e-02    0.021729    -1.229470e-02   -3.412081e-11     8.338798e-12     -2.828644e-11       1.712187e-11   
   258.0     0.014129   -1.066795e-02    0.019770    -1.086687e-02   -4.389754e-11     8.683576e-12     -1.511005e-11       1.271015e-11   
   259.0     0.018613   -1.004071e-02    0.016199    -8.865556e-03   -3.971276e-11     6.646746e-12     -1.105923e-11       9.293922e-12   
   260.0     0.023077   -9.628338e-03    0.015112    -7.081890e-03   -2.590739e-11     2.233114e-12     -2.074881e-11       8.522190e-12   
   261.0     0.023880   -8.648647e-03    0.018130    -6.050681e-03   -1.593992e-11    -2.269810e-12     -3.535982e-11       9.437815e-12   
   262.0     0.020855   -6.824871e-03    0.022844    -5.541534e-03   -1.938673e-11    -4.494153e-12     -4.121435e-11       9.419877e-12   
   263.0     0.017455   -4.657389e-03    0.025141    -4.787593e-03   -3.270765e-11    -4.268477e-12     -3.305122e-11       6.738722e-12   
   264.0     0.017402   -2.942724e-03    0.023165    -3.231126e-03   -4.269766e-11    -3.768604e-12     -1.911252e-11       2.241653e-12   
   265.0     0.021076   -2.006465e-03    0.019104    -1.066494e-03   -3.928112e-11    -5.397809e-12     -1.310385e-11      -1.468369e-12   
   266.0     0.025153   -1.394350e-03    0.017064     9.436516e-04   -2.526009e-11    -9.450151e-12     -2.085428e-11      -2.560377e-12   
   267.0     0.025840   -3.210836e-04    0.019097     2.200974e-03   -1.357366e-11    -1.382151e-11     -3.466273e-11      -1.747511e-12   
   268.0     0.022554    1.559764e-03    0.023223     2.843965e-03   -1.473227e-11    -1.604735e-11     -4.083271e-11      -1.577670e-12   
   269.0     0.018489    3.813803e-03    0.025352     3.606223e-03   -2.662754e-11    -1.568756e-11     -3.304081e-11      -3.936405e-12   
   270.0     0.017490    5.644360e-03    0.023252     5.098274e-03   -3.661452e-11    -1.474106e-11     -1.849138e-11      -8.200530e-12   
   271.0     0.020313    6.663222e-03    0.018709     7.209827e-03   -3.383475e-11    -1.568846e-11     -1.085293e-11      -1.184526e-11   
   272.0     0.023893    7.261902e-03    0.015786     9.212601e-03   -1.978356e-11    -1.906951e-11     -1.688908e-11      -1.290936e-11   
   273.0     0.024344    8.221510e-03    0.016871     1.046340e-02   -6.832196e-12    -2.295527e-11     -2.986433e-11      -1.190511e-11   
   274.0     0.020756    9.942868e-03    0.020364     1.102344e-02   -6.153233e-12    -2.482816e-11     -3.617336e-11      -1.130385e-11   
   275.0     0.016079    1.204964e-02    0.022241     1.159134e-02   -1.683370e-11    -2.403382e-11     -2.868933e-11      -1.310345e-11   
   276.0     0.014233    1.375234e-02    0.019984     1.281565e-02   -2.680250e-11    -2.241030e-11     -1.374024e-11      -1.686451e-11   
   277.0     0.016267    1.461624e-02    0.015030     1.465732e-02   -2.465721e-11    -2.248150e-11     -4.874956e-12      -2.014197e-11   
   278.0     0.019349    1.498069e-02    0.011365     1.642420e-02   -1.081918e-11    -2.498346e-11     -9.550800e-12      -2.088585e-11   
   279.0     0.019547    1.561900e-02    0.011633     1.744313e-02    2.897329e-12    -2.814514e-11     -2.182828e-11      -1.945002e-11   
   280.0     0.015695    1.697350e-02    0.014556     1.771271e-02    4.870691e-12    -2.942639e-11     -2.824961e-11      -1.823404e-11   
   281.0     0.010535    1.871700e-02    0.016201     1.789840e-02   -4.949750e-12    -2.800754e-11     -2.110478e-11      -1.931311e-11   
   282.0     0.008019    2.007139e-02    0.013835     1.867538e-02   -1.503053e-11    -2.558790e-11     -6.016256e-12      -2.239209e-11   
   283.0     0.009423    2.056923e-02    0.008603     2.006335e-02   -1.360910e-11    -2.471108e-11      3.624979e-12      -2.509971e-11   
   284.0     0.012108    2.050869e-02    0.004403     2.140497e-02   -2.554272e-13    -2.626457e-11     -1.268473e-13      -2.533007e-11   
   285.0     0.012128    2.065426e-02    0.004063     2.200870e-02    1.372246e-11    -2.861216e-11     -1.195372e-11      -2.331863e-11   
   286.0     0.008128    2.147887e-02    0.006573     2.182440e-02    1.641771e-11    -2.921105e-11     -1.856396e-11      -2.140304e-11   
   287.0     0.002679    2.269517e-02    0.008092     2.148827e-02    7.034989e-12    -2.711918e-11     -1.185078e-11      -2.170759e-11   
   288.0    -0.000263    2.353817e-02    0.005735     2.169361e-02   -3.361367e-12    -2.392210e-11      3.097908e-12      -2.404359e-11   
   289.0     0.000743    2.351925e-02    0.000412     2.250684e-02   -2.787990e-12    -2.216734e-11      1.305663e-11      -2.610254e-11   
   290.0     0.003211    2.290624e-02   -0.004068     2.330205e-02    9.829182e-12    -2.285338e-11      9.765917e-12      -2.574834e-11   
   291.0     0.003201    2.245527e-02   -0.004751     2.337790e-02    2.361248e-11    -2.445253e-11     -1.905982e-12      -2.313496e-11   
   292.0    -0.000774    2.266051e-02   -0.002437     2.264819e-02    2.649437e-11    -2.443116e-11     -8.827143e-12      -2.055053e-11   
   293.0    -0.006276    2.326503e-02   -0.000877     2.172501e-02    1.713717e-11    -2.176194e-11     -2.652708e-12      -2.014530e-11   
   294.0    -0.009359    2.351686e-02   -0.003062     2.131317e-02    6.223516e-12    -1.794239e-11      1.189853e-11      -2.180115e-11   
   295.0    -0.008475    2.291576e-02   -0.008261     2.151446e-02    5.852211e-12    -1.551358e-11      2.175461e-11      -2.325842e-11   
   296.0    -0.005998    2.170929e-02   -0.012747     2.172951e-02    1.755086e-11    -1.554862e-11      1.849228e-11      -2.237105e-11   
   297.0    -0.005851    2.064651e-02   -0.013485     2.125341e-02    3.078208e-11    -1.660052e-11      6.694137e-12      -1.924496e-11   
   298.0    -0.009603    2.023457e-02   -0.011121     1.997514e-02    3.341236e-11    -1.615086e-11     -6.467501e-13      -1.613221e-11   
   299.0    -0.014909    2.023748e-02   -0.009332     1.848823e-02    2.374638e-11    -1.311898e-11      4.915375e-12      -1.518924e-11   
   300.0    -0.017842    1.991498e-02   -0.011170     1.750373e-02    1.218140e-11    -8.939678e-12      1.887394e-11      -1.633495e-11   
   301.0    -0.016800    1.876297e-02   -0.016032     1.714813e-02    1.085077e-11    -6.140769e-12      2.828766e-11      -1.734315e-11   
   302.0    -0.014084    1.701790e-02   -0.020263     1.684273e-02    2.156140e-11    -5.837167e-12      2.470012e-11      -1.607416e-11   
   303.0    -0.013595    1.542321e-02   -0.020783     1.588334e-02    3.401994e-11    -6.634691e-12      1.256197e-11      -1.261610e-11   
   304.0    -0.016937    1.449145e-02   -0.018137     1.414395e-02    3.610015e-11    -6.032400e-12      4.754732e-12      -9.198129e-12   
   305.0    -0.021820    1.399830e-02   -0.015945     1.220499e-02    2.591692e-11    -2.924142e-12      9.703619e-12      -7.965506e-12   
   306.0    -0.024346    1.321297e-02   -0.017286     1.077937e-02    1.368001e-11     1.293907e-12      2.296764e-11      -8.842832e-12   
   307.0    -0.022899    1.163390e-02   -0.021637     1.000814e-02    1.149273e-11     4.111766e-12      3.170923e-11      -9.621983e-12   
   308.0    -0.019750    9.494506e-03   -0.025398     9.326837e-03    2.128170e-11     4.402379e-12      2.755521e-11      -8.183577e-12   
   309.0    -0.018773    7.533907e-03   -0.025476     8.034893e-03    3.290118e-11     3.534045e-12      1.496610e-11      -4.625300e-12   
   310.0    -0.021566    6.262871e-03   -0.022368     5.999849e-03    3.429112e-11     3.989927e-12      6.739267e-12      -1.165667e-12   
   311.0    -0.025858    5.459749e-03   -0.019649     3.794107e-03    2.352918e-11     6.876902e-12      1.116868e-11       7.719301e-14   
   312.0    -0.027784    4.400513e-03   -0.020400     2.128547e-03    1.073187e-11     1.081479e-11      2.374341e-11      -7.980821e-13   
   313.0    -0.025757    2.591498e-03   -0.024133     1.149149e-03    7.917353e-12     1.331474e-11      3.170395e-11      -1.587111e-12   
   314.0    -0.022052    2.701366e-04   -0.027283     2.991163e-04    1.698524e-11     1.326451e-11      2.686685e-11      -2.035117e-13   
   315.0    -0.020512   -1.827868e-03   -0.026778    -1.116536e-03    2.784505e-11     1.203159e-11      1.383170e-11       3.220411e-12   
   316.0    -0.022695   -3.200445e-03   -0.023104    -3.229254e-03    2.855376e-11     1.208153e-11      5.334302e-12       6.466009e-12   
   317.0    -0.026312   -4.075212e-03   -0.019814    -5.470081e-03    1.729097e-11     1.449918e-11      9.433477e-12       7.457380e-12   
   318.0    -0.027536   -5.172161e-03   -0.019964    -7.133868e-03    4.166761e-12     1.789931e-11      2.142453e-11       6.342890e-12   
   319.0    -0.024848   -6.972383e-03   -0.023057    -8.078783e-03    1.063245e-12     1.981698e-11      2.860591e-11       5.335500e-12   
   320.0    -0.020557   -9.228260e-03   -0.025550    -8.860335e-03    9.717360e-12     1.917927e-11      2.308410e-11       6.475989e-12   
