#Longitud de onda =  581  nm				Anchura de pulso =  25  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
   317.0   -9.150632e-03  -4.267704e-03    2.812591e-11     1.676970e-11  
   318.0   -8.667250e-03  -4.798732e-03    2.636710e-11     1.829931e-11  
   319.0   -8.152759e-03  -5.280702e-03    2.452835e-11     1.965794e-11  
   320.0   -7.612028e-03  -5.712008e-03    2.262604e-11     2.084259e-11  
   321.0   -7.049966e-03  -6.091529e-03    2.067648e-11     2.185184e-11  
   322.0   -6.471478e-03  -6.418623e-03    1.869573e-11     2.268579e-11  
   323.0   -5.881416e-03  -6.693114e-03    1.669944e-11     2.334605e-11  
   324.0   -5.284532e-03  -6.915280e-03    1.470275e-11     2.383559e-11  
   325.0   -4.685438e-03  -7.085827e-03    1.272014e-11     2.415873e-11  
   326.0   -4.088569e-03  -7.205870e-03    1.076533e-11     2.432098e-11  
   327.0   -3.498145e-03  -7.276901e-03    8.851183e-12     2.432898e-11  
   328.0   -2.918137e-03  -7.300761e-03    6.989599e-12     2.419035e-11  
   329.0   -2.352247e-03  -7.279606e-03    5.191469e-12     2.391360e-11  
   330.0   -1.803876e-03  -7.215872e-03    3.466603e-12     2.350799e-11  
   331.0   -1.276112e-03  -7.112236e-03    1.823694e-12     2.298340e-11  
   332.0   -7.717080e-04  -6.971584e-03    2.702829e-13     2.235024e-11  
   333.0   -2.930782e-04  -6.796967e-03   -1.187249e-12     2.161925e-11  
   334.0    1.577128e-04  -6.591566e-03   -2.543688e-12     2.080145e-11  
   335.0    5.789509e-04  -6.358655e-03   -3.794972e-12     1.990800e-11  
   336.0    9.692709e-04  -6.101561e-03   -4.938168e-12     1.895005e-11  
   337.0    1.327651e-03  -5.823633e-03   -5.971440e-12     1.793867e-11  
   338.0    1.653405e-03  -5.528204e-03   -6.894002e-12     1.688473e-11  
